question_id,question,answer,expected_doc_id,rank,score,retrieved_doc_id,chunk_id,answer_in_chunk,retrieved_text
c1_151306-1,천중핑씨가 추락하는 아이를 구하고 뇌출혈로 인한 의식불명 상태에 빠진건 언제야?,지난달 28일,doc_0003,1,0.908031,doc_0003,doc_0003_chunk_000,O,중국의 한 여성 경찰이 아파트에서 추락하던 3세 아이를 살리고 자신은 혼수상태에 빠졌습니다. 의인(義人)의 소식이 알려지자 각박한 중국 사회에 큰 반향을 일으키고 있습니다. 5일 귀주도시망 등 중국 현지 언론에 따르면 구이저우성 카일리시에 보조 교통 경찰로 일하는 천중핑(49)은 지난달 28일 한 아파트에서 비상 상황이 발생했다는 연락을 받고 현장으로 향했습니다. 도착했을 때 아파트 4층 창문에서 여자 아이가 매달려 있었습니다. 곧이어 아이는 손에 힘이 빠지면서 밑으로 추락했습니다. 천중핑과 다른 세명의 이웃들이 달려갔습니다. 그리고 아이는 바닥이 아니라 천중핑의 팔에 떨어졌습니다. 중간 비막이 천막 때문에 속도가 줄기는 했지만 추락의 충격은 천중핑이 고스란히 감당해야 했습니다. 아이는 즉시 병원으로 옮겨져 치료를 받았습니다. 다리 골절로 그리 심각한 상황은 아니라고 합니다. 하지만 생명의 은인이자 영웅은 커다란 댓가를 치러야 했다. 뇌출혈로 인한 의식불명 상태에 빠진 것이다. 다행히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다. 아이는 열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다 사고를 당한 것으로 전해졌습니다. 아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이
c1_151306-1,천중핑씨가 추락하는 아이를 구하고 뇌출혈로 인한 의식불명 상태에 빠진건 언제야?,지난달 28일,doc_0003,2,0.881519,doc_0003,doc_0003_chunk_001,X,이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이는 죽었을 것”이라며 딸을 구해준 천중핑에게 감사의 뜻을 전했습다. 카일리시 정부 대표와 공안부 관계자들도 천중핑이 입원한 병원을 찾아 위로하고 회복될때까지 도움을 아끼지 않겠다고 밝혔습니다. 천중핑의 선행 사실을 접한 중국 기업 알리바바도 ‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여하기로 했습니다. [아직 살만한 세상]은 점점 각박해지는 세상에 희망과 믿음을 주는 이들의 이야기입니다. 힘들고 지칠 때 아직 살만한 세상을 만들어가는 ‘아살세’ 사람들의 목소리를 들어보세요. 따뜻한 세상을 꿈꾸는 독자 여러분의 제보를 기다립니다. 맹경환 기자 khmaeng@kmib.co.kr
c1_151306-1,천중핑씨가 추락하는 아이를 구하고 뇌출혈로 인한 의식불명 상태에 빠진건 언제야?,지난달 28일,doc_0003,3,0.848297,doc_0013,doc_0013_chunk_000,X,"8일 오전 7시께 광주시 동구 계림동 85-20 전모(38)씨 집 안방에서 전씨의 딸(12)이 의식을 잃고 쓰러져 있는 것을 가족들이 발견,119에 신고해 구급차로 전남대 병원으로 급히 옮겨졌으나 이미 숨졌다. 전씨에 따르면 전날 저녁 주방 가스레인지위에 식혜가 담긴 그릇을 올려놓고 가스레인지를 켜놓은 채 자신과 아내(33), 12살과 11살의 남매 등 네 가족이 안방에서잠이 들었는데 아침에 일어나 보니 딸이 의식을 잃은 상태여서 신고를 했다. 경찰은 이날 사고가 밀폐된 상태에서 장시간 가스레인지를 켜놓아 산소부족으로일어난 것이 아닌가 보고 정확한 사인을 조사중이다."
c1_151306-1,천중핑씨가 추락하는 아이를 구하고 뇌출혈로 인한 의식불명 상태에 빠진건 언제야?,지난달 28일,doc_0003,4,0.84788,doc_0108,doc_0108_chunk_000,X,"""국방부가 지난해 10월 한 여군 중위의 자살이 상관의 가혹행위 등에 따른 것이라며 순직 결정을 내렸는데요. 최근 항소를 통해 해당 여군이 개인적인 이유로 스스로 목숨을 끊었다며 다시 여군에게 책임을 돌린 것으로 드러났습니다. 어찌된 사연인지 김영은 기자의 단독 보도입니다. [리포트] 2010년 3월 부대 근처 야산에서 스스로 목숨을 끊었던 여군 심 중위. 심 중위는 자살 7개월 전 사병과 사적으로 만나 성 군기를 위반했다는 이유로 특별 관리 대상이 됐습니다. [김○○/故 심 중위 어머니 : 화장실을 가니까 피를 뿌려놨더래요. 사병하고 화장실에서 무슨 관계를 가졌다, 막 그러는 거예요.] 심 중위가 성관계를 가졌냐며 수시로 추궁하는 등 대대장이 과도하게 사생활을 침해한다고 심 중위는 호소했습니다.[김○○/故 심 중위 어머니 : 시내가면 시내간다고 전화하고, (심 중위가) 제 동생 집에 갔었어요. (대대장이) 진짜 이모 집인지 전화 끊어보라고 하더래요. 그래서 제부가 (전화를) 받았대요.] 국방부는 결국 지난해 10월 심 중위의 자살에 군의 책임 인정된다며 순직으로 인정했고, 올해 초 법원도 국가의 책임을 인정해 1억 5천만 원을 유족에게 배상하라고 선고했습니다. 그런데 지난 2월 군이 항소했습니다. 항소이유서에서 군은 심 중위가 연애사에 문제가 있었고 이혼 가정 출신에 자괴감을 경험한 인물이라며, 자살 원인은 심 중위 본인에게 있다고"
c1_151306-1,천중핑씨가 추락하는 아이를 구하고 뇌출혈로 인한 의식불명 상태에 빠진건 언제야?,지난달 28일,doc_0003,5,0.840934,doc_0182,doc_0182_chunk_000,X,"새로운 주의력결핍 과잉행동장애 치료법 개발의 가능성이 열렸다. 한국과학기술원(KAIST·카이스트) 생명과학과 김은준·강창원 교수 공동연구팀이 주의력결핍 과잉행동장애(ADHD)가 뇌의 신경 시냅스 단백질(GIT1)이 부족해서 발생한다는 것을 세계 최초로 밝혔다. ADHD는 주의가 산만하고 지나친 행동을 하면서 충동적 성향을 보이는 성장기 아동의 뇌 발달 장애이며 전 세계 취학아동의 5% 정도가 겪고 있다. 연구팀은 유전역학 연구를 통해 GIT1 유전자의 염기 한 개가 달라, 이 단백질이 적게 만들어지는 아동들에서 발병 빈도가 높다는 것을 발견했다. 또 생쥐 실험에서 GIT1의 유전자를 제거해 이 단백질을 합성하지 못하게 해도 ADHD 증상을 보인다는 것을 동물행동 분석과 신경과학 실험을 통해 밝혀 인과관계를 확인했다. GIT1 결핍 생쥐들이 사람의 ADHD처럼 과잉행동을 보이고, 학습능력이 떨어지며 비정상적인 뇌파를 내는 것이 확인됐다. 또 이런 생쥐에 ADHD 치료약을 투여하면 증상이 사라지는 것도 확인됐다. ADHD 아동이 성인이 되면 과잉행동이 없어지는데, GIT1 결핍 생쥐도 2개월째에는 보이던 과잉행동이 7개월(사람의 20-30세에 해당)이 되면 사라지는 것을 확인했다. KAIST 생명과학과 김은준 교수는 ""신경세포를 흥분시키는 기작과 진정시키는 기작이 균형을 이뤄야 하는데, GIT1이 부족하면 진정 기작이 취약해서 과잉행동을"
c1_151307-1,천중핑씨가 보조 교통 경찰로 일하는 곳은 어디야?,구이저우성 카일리시,doc_0003,1,0.856033,doc_0003,doc_0003_chunk_000,O,중국의 한 여성 경찰이 아파트에서 추락하던 3세 아이를 살리고 자신은 혼수상태에 빠졌습니다. 의인(義人)의 소식이 알려지자 각박한 중국 사회에 큰 반향을 일으키고 있습니다. 5일 귀주도시망 등 중국 현지 언론에 따르면 구이저우성 카일리시에 보조 교통 경찰로 일하는 천중핑(49)은 지난달 28일 한 아파트에서 비상 상황이 발생했다는 연락을 받고 현장으로 향했습니다. 도착했을 때 아파트 4층 창문에서 여자 아이가 매달려 있었습니다. 곧이어 아이는 손에 힘이 빠지면서 밑으로 추락했습니다. 천중핑과 다른 세명의 이웃들이 달려갔습니다. 그리고 아이는 바닥이 아니라 천중핑의 팔에 떨어졌습니다. 중간 비막이 천막 때문에 속도가 줄기는 했지만 추락의 충격은 천중핑이 고스란히 감당해야 했습니다. 아이는 즉시 병원으로 옮겨져 치료를 받았습니다. 다리 골절로 그리 심각한 상황은 아니라고 합니다. 하지만 생명의 은인이자 영웅은 커다란 댓가를 치러야 했다. 뇌출혈로 인한 의식불명 상태에 빠진 것이다. 다행히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다. 아이는 열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다 사고를 당한 것으로 전해졌습니다. 아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이
c1_151307-1,천중핑씨가 보조 교통 경찰로 일하는 곳은 어디야?,구이저우성 카일리시,doc_0003,2,0.837609,doc_0003,doc_0003_chunk_001,X,이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이는 죽었을 것”이라며 딸을 구해준 천중핑에게 감사의 뜻을 전했습다. 카일리시 정부 대표와 공안부 관계자들도 천중핑이 입원한 병원을 찾아 위로하고 회복될때까지 도움을 아끼지 않겠다고 밝혔습니다. 천중핑의 선행 사실을 접한 중국 기업 알리바바도 ‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여하기로 했습니다. [아직 살만한 세상]은 점점 각박해지는 세상에 희망과 믿음을 주는 이들의 이야기입니다. 힘들고 지칠 때 아직 살만한 세상을 만들어가는 ‘아살세’ 사람들의 목소리를 들어보세요. 따뜻한 세상을 꿈꾸는 독자 여러분의 제보를 기다립니다. 맹경환 기자 khmaeng@kmib.co.kr
c1_151307-1,천중핑씨가 보조 교통 경찰로 일하는 곳은 어디야?,구이저우성 카일리시,doc_0003,3,0.828641,doc_0154,doc_0154_chunk_000,X,"탁신 치나왓 태국 총리는 11일 푸미폰 아둔야뎃 국왕의 재가를 얻어 새 내각을 출범시켰다. 탁신 총리는 새 내각의 외무장관에 무역대표를 지낸 칸타티르 수파몽콘을 임명하는 한편 재무장관에는 솜킷 자투스리피탁 부총리를 겸임토록 했다고 TNA통신이 보도했다. 또 차기 유엔 사무총장을 노리는 수라키앗 사티라타이 전 외무장관은 부총리로 영전됐고 국방장관에는 탐마락 잇사랑구라 퇴역 장군이 임명됐다. 탁신 총리의 신임이 두터운 수다랏 케유라판(여) 전 보건장관은 농업장관으로 자리를 옮겼으며 한때 경질설이 나돈 아디사이 보다라믹 교육장관은 유임됐다. 하원의장으로 선출된 포킨 파나쿤 전 내무장관 후임에는 경찰 출신 칫차이 와나사팃야 전 마약통제청장이 임명됐다. 칫차이 내무장관은 부총리직도 겸임한다. 전국 조류독감 퇴치 위원회 위원장을 맡고 있는 차투론 차이생 부총리와 위사누크르어응암,피닛 자루솜밧 부총리 등은 유임됐다. ◇태국 새 내각 주요 각료 명단 △외무 = 칸타티르 수파몽콘 △내무 = 칫차이 와나사팃야 △재무 = 솜킷 자투스리피탁(부총리 겸임) △상무 = 타농 비다야 △국방 = 탐마락 잇사랑구라 △교육= 아디사이 보다라믹 △농업 = 수다랏 케유라판 △에너지 = 위셋 촙피반 △관광ㆍ스포츠 = 솜삭 텝수틴 △정보통신기술 = 수윗 쿤킷티 △보건 = 수차이 차런랏타나쿤"
c1_151307-1,천중핑씨가 보조 교통 경찰로 일하는 곳은 어디야?,구이저우성 카일리시,doc_0003,4,0.827409,doc_0026,doc_0026_chunk_001,X,"“실무자에게 소통에 지장을 주는 게 그것 뿐이냐며, 문화적 효용을 고려해 재검토하라고 지시했다”고 말했다. 경찰은 일사천리로 사업을 추진해 한달여만인 9월1일 동십자각에 건널목이 생겼다. 이 사이 유홍준씨는 문화재청장에 내정돼, 건널목이 생긴 날 임명됐다. 허 청장은 “유 청장이 임명된 뒤 감사하다며 전화를 걸어왔다”며 “조금만 더 건널목이 늦게 설치됐다면 문화재청장의 1호 업적이 됐을 것이라고 농담을 하던 기억이 난다”고 말하며 웃었다. 종로경찰서 관계자는 “건널목이 생긴 뒤에도 교통 흐름은 원활하다”며 “시민들의 반응이 좋다”고 말했다."
c1_151307-1,천중핑씨가 보조 교통 경찰로 일하는 곳은 어디야?,구이저우성 카일리시,doc_0003,5,0.823644,doc_0192,doc_0192_chunk_000,X,"""밤사이 교통 사고가 잇따랐습니다. 경부고속도로에서 차량 4대가 부딪혀 사상자 10명이 발생했고, 서울 송파구에서도 4중 추돌 사고가 났습니다. 용산구의 한 음식점에서는 한밤중 화재로 대피 소동이 벌어졌습니다. 황경주 기자입니다. [리포트] 차량 전체가 찌그러지고 유리도 깨졌습니다. 또 다른 승용차도 앞부분이 부서졌습니다. 오늘 새벽 12시 반쯤 충청북도 청주시 경부고속도로 하행선 남이분기점 인근에서 승용차 4대가 잇따라 부딪혀 2명이 숨지고 8명이 다쳤습니다. 경찰은 정확한 사고 경위를 조사하고 있습니다. 어젯밤 10시 반쯤 서울 송파구의 한 도로에서는 강 모 씨가 몰던 트럭이 좌회전 신호를 기다리던 차량 4대를 잇달아 들이받았습니다. 강 씨는 머리를 다쳐 병원으로 옮겨졌고, 경찰은 강 씨의 혈중알콜농도를 측정하는 등 사고 경위를 조사하고 있습니다. 어젯밤 11시 50분쯤에는 서울 용산구의 한 음식점에서 튀김 기계가 가열돼 불이 나 50분 만에 꺼졌습니다. 이 불로 건물 내부에 있던 점원 등이 대피했고, 냉장고 등이 불에 타 소방서 추산 630만 원의 재산피해가 났습니다. 어제 저녁 7시쯤 경기도 고양시의 한 도로에서는 중앙선을 넘은 트럭이 마주 오던 탑차와 충돌하면서 운전자 2명 모두 의식을 잃고 병원으로 옮겨졌습니다. 경찰은 졸음운전 여부를 포함해 정확한 사고 경위를 조사 중입니다. KBS 뉴스 황경주입니다."""
c1_151308-1,천중핑의 선행 사실을 접한 중국 기업 알리바바는 무엇을 하기로 했어?,‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여,doc_0003,1,0.877689,doc_0003,doc_0003_chunk_001,O,이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이는 죽었을 것”이라며 딸을 구해준 천중핑에게 감사의 뜻을 전했습다. 카일리시 정부 대표와 공안부 관계자들도 천중핑이 입원한 병원을 찾아 위로하고 회복될때까지 도움을 아끼지 않겠다고 밝혔습니다. 천중핑의 선행 사실을 접한 중국 기업 알리바바도 ‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여하기로 했습니다. [아직 살만한 세상]은 점점 각박해지는 세상에 희망과 믿음을 주는 이들의 이야기입니다. 힘들고 지칠 때 아직 살만한 세상을 만들어가는 ‘아살세’ 사람들의 목소리를 들어보세요. 따뜻한 세상을 꿈꾸는 독자 여러분의 제보를 기다립니다. 맹경환 기자 khmaeng@kmib.co.kr
c1_151308-1,천중핑의 선행 사실을 접한 중국 기업 알리바바는 무엇을 하기로 했어?,‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여,doc_0003,2,0.833106,doc_0003,doc_0003_chunk_000,X,중국의 한 여성 경찰이 아파트에서 추락하던 3세 아이를 살리고 자신은 혼수상태에 빠졌습니다. 의인(義人)의 소식이 알려지자 각박한 중국 사회에 큰 반향을 일으키고 있습니다. 5일 귀주도시망 등 중국 현지 언론에 따르면 구이저우성 카일리시에 보조 교통 경찰로 일하는 천중핑(49)은 지난달 28일 한 아파트에서 비상 상황이 발생했다는 연락을 받고 현장으로 향했습니다. 도착했을 때 아파트 4층 창문에서 여자 아이가 매달려 있었습니다. 곧이어 아이는 손에 힘이 빠지면서 밑으로 추락했습니다. 천중핑과 다른 세명의 이웃들이 달려갔습니다. 그리고 아이는 바닥이 아니라 천중핑의 팔에 떨어졌습니다. 중간 비막이 천막 때문에 속도가 줄기는 했지만 추락의 충격은 천중핑이 고스란히 감당해야 했습니다. 아이는 즉시 병원으로 옮겨져 치료를 받았습니다. 다리 골절로 그리 심각한 상황은 아니라고 합니다. 하지만 생명의 은인이자 영웅은 커다란 댓가를 치러야 했다. 뇌출혈로 인한 의식불명 상태에 빠진 것이다. 다행히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다. 아이는 열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다 사고를 당한 것으로 전해졌습니다. 아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이
c1_151308-1,천중핑의 선행 사실을 접한 중국 기업 알리바바는 무엇을 하기로 했어?,‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여,doc_0003,3,0.823607,doc_0112,doc_0112_chunk_000,X,"지율스님이 매번 청와대 근처에서 단식농성을 하는 건 바로 이 약속을 지키라는묵언의 시위인 셈이다. 곽결호 환경부 장관의 약속 위반도 마찬가지 이유에서 그의비난을 받았다. ◆해결책 없나= 현재로선 지율스님의 생명을 살리면서 합리적인 해결책을 찾을수 있는 가능성은 그리 크지 않은게 사실이다. 지율스님은 ‘3개월 발파공사 중지 및 환경영향 공동 조사’라는 제의를 해놓고정부 답변을 기다리던 지난달 20일 와 만나 “나로서는 물러설만큼 물러섰다. 정부가 받아들이지 않는다면 답답한 건 내가 아니라 정부다”라고 말했다. 이는 기존의 ‘선조사, 후공사’ 요구와 비교할 때 사실상 ‘공사 중지 요구’는 포기한 것이나 마찬가지라는게 측근들의 설명이다. 해결책을 찾는다면 ‘환경영향 공동 조사와 이를 위한 공사 일정 조정’ 정도에서찾아야 했는데 정부가 “일개인 때문에 국책사업을 자꾸만 중단한다는게 말이 되느냐”는 여론을 의식, 공동 조사마저 거부하는 바람에 사태가 악화될 대로 악화됐다는것. 한나라당과 민주노동당 등 야당 의원들이 ‘환경영향평가 재실시’ 결의안 상정등을 약속하고 있는 것은 이 점을 의식한 행동으로 풀이된다. 하지만 정부가 이를 받아들일 가능성이 적은데다 100일을 앞둔 시점이어서 이미늦은게 아니냐는 관측마저 나오고 있다. 지율스님측 이동준 변호사는 최근 “나를 비롯해서 스님과 가까운 이들도 스님을만날 때마다 단식을 풀라고 간곡히 부탁했지만 소"
c1_151308-1,천중핑의 선행 사실을 접한 중국 기업 알리바바는 무엇을 하기로 했어?,‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여,doc_0003,4,0.81569,doc_0063,doc_0063_chunk_000,X,"극심한 구인난을 겪고 있는 일본 기업들에는 어렵게 뽑은 인력이 잠깐 일하다 그만두고 다른 회사로 가버리는 것이 큰 고민거리다. 6일 NHK방송은 신입사원의 이직을 막으려는 기업들의 아이디어를 소개했다. 운송업체 로지퀘스트의 채용 담당자는 인력이 부족하다고 무턱대고 사람을 뽑기보다는 회사 분위기(사풍)에 맞는 사람을 채용해야 금방 그만두지 않을 것으로 판단했다. 그래서 벤처회사가 개발한 새로운 채용 시스템을 도입했다. 일반적인 적성검사처럼 질문을 통해 개인의 성격과 가치관을 판정하는 시스템인데, 가장 큰 특징은 구직자뿐 아니라 기존 사원들에게도 똑같은 질문을 던진다는 점이다. 기존 사원들의 답변을 토대로 사풍을 도출한 뒤 구직자 각각의 성향이 사풍과 얼마나 맞는지를 측정한다. 이 매칭도가 50% 이하로 나오면 채용하지 않는다. 채용 담당자는 이 시스템 도입 전까지 30%에 달하던 신입사원들의 1년 내 이직률이 절반 정도로 낮아졌다고 밝혔다. 정보기술(IT) 업체 엔재팬은 신입사원 채용 후 세심한 관리로 이직 리스크를 낮추는 서비스를 내놨다. 기업체가 이 서비스를 채택하면 매월 1회 신입사원 스마트폰으로 “입사 전과 비교해 회사 이미지의 차이가 있나” “업무에 익숙해졌나” 같은 식의 질문 3개를 보낸다. 신입사원은 웃는 얼굴이나 실망한 얼굴 모양의 이모티콘을 눌러 답변한다. 매월 바뀌는 질문에 대한 답변을 분석해 응답자의 이직 위험도를"
c1_151308-1,천중핑의 선행 사실을 접한 중국 기업 알리바바는 무엇을 하기로 했어?,‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여,doc_0003,5,0.815219,doc_0085,doc_0085_chunk_000,X,"미국이 대북제재를 위한 유엔 안전보장이사회(안보리) 블랙리스트 강화에 나섰지만 중국이 입장 표명을 지연하고 있다고 로이터통신이 3일 보도했다. 미국은 지난달 23일 “원유를 얻고 석탄을 팔려는 북한의 불법 해상 밀수를 차단하기 위한 것”이라며 선박 33척과 선박회사 27곳, 대만 남성 1명을 블랙리스트로 지정해 달라고 안보리에 요청했다. 하지만 중국은 미국의 요청을 뚜렷한 이유 표명 없이 보류하고 있다. 보류는 안보리 이사국이 추가 정보를 요구할 경우 사용할 수 있지만 요청을 영구적으로 차단시킬 목적으로 사용되기도 한다. 안보리 제재 결정은 중국과 러시아를 포함한 상임이사국이 만장일치로 찬성해야 이뤄진다. 미국의 요청이 통과되면 북한 선박 19척을 포함한 선박 33척은 국제항에 입항할 수 없다. 선박회사 27곳과 대만 남성 1명은 자산 동결 대상이 된다. 한편 미국은 지난해 12월에도 대북제재를 위반한 것으로 의심되는 선박 10척에 대해 안보리 제재를 요구했지만, 중국의 반대 등으로 최종 4척만 블랙리스트에 올랐다. 박세원 기자 sewonpark@kmib.co.kr"
c1_151309-1,천중핑씨의 상태는 어때?,이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다,doc_0003,1,0.87127,doc_0003,doc_0003_chunk_000,O,중국의 한 여성 경찰이 아파트에서 추락하던 3세 아이를 살리고 자신은 혼수상태에 빠졌습니다. 의인(義人)의 소식이 알려지자 각박한 중국 사회에 큰 반향을 일으키고 있습니다. 5일 귀주도시망 등 중국 현지 언론에 따르면 구이저우성 카일리시에 보조 교통 경찰로 일하는 천중핑(49)은 지난달 28일 한 아파트에서 비상 상황이 발생했다는 연락을 받고 현장으로 향했습니다. 도착했을 때 아파트 4층 창문에서 여자 아이가 매달려 있었습니다. 곧이어 아이는 손에 힘이 빠지면서 밑으로 추락했습니다. 천중핑과 다른 세명의 이웃들이 달려갔습니다. 그리고 아이는 바닥이 아니라 천중핑의 팔에 떨어졌습니다. 중간 비막이 천막 때문에 속도가 줄기는 했지만 추락의 충격은 천중핑이 고스란히 감당해야 했습니다. 아이는 즉시 병원으로 옮겨져 치료를 받았습니다. 다리 골절로 그리 심각한 상황은 아니라고 합니다. 하지만 생명의 은인이자 영웅은 커다란 댓가를 치러야 했다. 뇌출혈로 인한 의식불명 상태에 빠진 것이다. 다행히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다. 아이는 열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다 사고를 당한 것으로 전해졌습니다. 아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이
c1_151309-1,천중핑씨의 상태는 어때?,이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다,doc_0003,2,0.852823,doc_0003,doc_0003_chunk_001,X,이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이는 죽었을 것”이라며 딸을 구해준 천중핑에게 감사의 뜻을 전했습다. 카일리시 정부 대표와 공안부 관계자들도 천중핑이 입원한 병원을 찾아 위로하고 회복될때까지 도움을 아끼지 않겠다고 밝혔습니다. 천중핑의 선행 사실을 접한 중국 기업 알리바바도 ‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여하기로 했습니다. [아직 살만한 세상]은 점점 각박해지는 세상에 희망과 믿음을 주는 이들의 이야기입니다. 힘들고 지칠 때 아직 살만한 세상을 만들어가는 ‘아살세’ 사람들의 목소리를 들어보세요. 따뜻한 세상을 꿈꾸는 독자 여러분의 제보를 기다립니다. 맹경환 기자 khmaeng@kmib.co.kr
c1_151309-1,천중핑씨의 상태는 어때?,이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다,doc_0003,3,0.823676,doc_0176,doc_0176_chunk_000,X,"""중국 최대의 정치행사인 양회가 내일(3일) 시작됩니다. 이번에 중국 국가 주석의 임기제한을 폐지하는 헌법 개정이 예상돼 중국 안팎에서 여러 말들이 나오고 있는데요. 예상 보다 반발이 크자, 중국 당국도 좀 당황한 듯한 분위기입니다. 베이징에서 강민수 특파원이 전해왔습니다. [리포트] 중국 최대의 정치행사 전인대와 정협, 이른바 양회를 앞둔 천안문 광장에 긴장감이 감돕니다. 국가주석의 임기제한을 폐지하는 헌법 개정에 대해 일부 학계와 언론계는 물론 일반 시민들 사이에서도 반대여론이 형성되고 있기때문입니다.[후싱도우/정치평론가 : 심각한 결과를 초래할 파시즘이나 독재로 빠져들면 어쩌나 하는 우려가 있습니다.] 시진핑 주석이 장기집권을 하려 한다는 비판이 일자 개헌안을 강력 지지해온 관영 매체들도 한발 물러서는 듯한 분위깁니다. 공산당 기관지 인민일보는 논평을 통해 임기 제한을 없애는 것이 종신제를 의미하는 것은 아니다라고 주장했습니다. 여론을 무마하기 위한 노골적인 인터넷 검열은 더욱 수위를 높여가는 분위깁니다. 개헌을 풍자하는 &불로장생&, &종신& 등의 표현은 물론, 마오쩌둥과 시진핑을 합성한 시쩌둥 등의 단어는 검색 자체가 안되게 막았습니다. 이번 양회에서는 감찰위원회를 신설하는 안도 처리됩니다. 정적 제거용으로도 사용했던 부패와의 전쟁을 아예 제도화하겠다는 뜻입니다. 시주석은 이미 지난해 당대회때 후계자를 지명하지 않음으로써 장"
c1_151309-1,천중핑씨의 상태는 어때?,이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다,doc_0003,4,0.822356,doc_0059,doc_0059_chunk_000,X,"[IMG1] 평단 왕양, 남영택 옮김 1만9000원 #케네디 대통령의 아버지인조지프 케네디는 1929년 월스트리트가 붕괴하기 직전에자신의 주식을 모두 팔아치워 위기를 피해갔다.그가 그렇게 할 수 있었던 것은 구두닦이 소년 덕분이었다. 구두닦이 소년은 ""우리도 주식에 투자하면 백만장자가 될 수 있을 거예요""라며 구두를 닦으러 온 조지프에게 흥분해서 떠들었다.경제를 잘 아는 권위자들도 마치 살얼음 위를 걷는 것처럼 투자하고, 그렇게 투자해도 손해를 보지 않고 수익을 거둘지 장담할 수 없는 주식시장. 그 시장에서 구두닦이 소년조차 주식을 안전하고 떼돈을 버는 투자처라고 생각한다면 시장은 이미 과열 단계에 접어들었고 이때야말로 주식 시장을 떠날 시기라고 그는 판단했던 것이다.'환율전쟁'이라는 책을 쓰기도 했던 이 책의 저자 왕양은 독자들에게 묻는다. ""경제 용어를 아는 것만으로 경제 흐름을 읽을 수 있을까."" 이 책에서는 '천하어면'이라는 경제게임의 주인공 겐로쿠를 등장시켜1만 관의 자본을 가지고 어떻게 해야 사업에 성공하고 투자에 성공하는지 독자가 겐로쿠가 되어 그 과정을 터득하는 스토리텔링의 방법을 통해경제를 이야기 하고 있다. 그 과정에서 우리는 각종 경제용어를 배우고 많은 실례를 통해 경제의 흐름을 자연스럽게 익힐 수 있다. 이를 통해 경제를 예측하는 안목을 기를 수 있다는 덤이 이 책의 가장 큰 특징이다 장점이다. 저자 나름의 경제"
